,team_name,tournament_name,minute_label,minute_regulation,minute_stoppage,Event
3438,Portugal,1966 FIFA World Cup,82',82,0,6
3439,Portugal,1966 FIFA World Cup,12',12,0,6
3440,Soviet Union,1966 FIFA World Cup,43',43,0,4
3441,Portugal,1966 FIFA World Cup,89',89,0,4
3442,West Germany,1966 FIFA World Cup,12',12,0,4
3443,England,1966 FIFA World Cup,18',18,0,4
3444,England,1966 FIFA World Cup,78',78,0,4
3445,West Germany,1966 FIFA World Cup,89',89,0,4
3446,England,1966 FIFA World Cup,101',101,0,4
3447,England,1966 FIFA World Cup,120',120,0,4
3448,Uruguay,1970 FIFA World Cup,23',23,0,4
3449,Uruguay,1970 FIFA World Cup,50',50,0,4
3450,England,1970 FIFA World Cup,65',65,0,4
3451,Bulgaria,1970 FIFA World Cup,13',13,0,4
3452,Bulgaria,1970 FIFA World Cup,49',49,0,4
3453,Peru,1970 FIFA World Cup,50',50,0,4
3454,Peru,1970 FIFA World Cup,55',55,0,4
3455,Peru,1970 FIFA World Cup,73',73,0,4
3456,Belgium,1970 FIFA World Cup,12',12,0,4
3457,Belgium,1970 FIFA World Cup,54',54,0,4
3458,Belgium,1970 FIFA World Cup,76',76,0,6
3459,Italy,1970 FIFA World Cup,10',10,0,4
3460,Czechoslovakia,1970 FIFA World Cup,11',11,0,4
3461,Brazil,1970 FIFA World Cup,24',24,0,4
3462,Brazil,1970 FIFA World Cup,59',59,0,4
3463,Brazil,1970 FIFA World Cup,61',61,0,4
3464,Brazil,1970 FIFA World Cup,83',83,0,4
3465,Morocco,1970 FIFA World Cup,21',21,0,4
3466,West Germany,1970 FIFA World Cup,56',56,0,4
3467,West Germany,1970 FIFA World Cup,80',80,0,4
3468,Soviet Union,1970 FIFA World Cup,14',14,0,4
3469,Soviet Union,1970 FIFA World Cup,57',57,0,4
3470,Soviet Union,1970 FIFA World Cup,63',63,0,4
3471,Soviet Union,1970 FIFA World Cup,76',76,0,4
3472,Belgium,1970 FIFA World Cup,86',86,0,4
3473,Czechoslovakia,1970 FIFA World Cup,5',5,0,4
3474,Romania,1970 FIFA World Cup,52',52,0,4
3475,Romania,1970 FIFA World Cup,75',75,0,6
3476,Peru,1970 FIFA World Cup,65',65,0,4
3477,Peru,1970 FIFA World Cup,67',67,0,4
3478,Peru,1970 FIFA World Cup,75',75,0,4
3479,Mexico,1970 FIFA World Cup,45',45,0,4
3480,Mexico,1970 FIFA World Cup,46',46,0,4
3481,Mexico,1970 FIFA World Cup,58',58,0,4
3482,Mexico,1970 FIFA World Cup,83',83,0,4
3483,Sweden,1970 FIFA World Cup,53',53,0,4
3484,Israel,1970 FIFA World Cup,56',56,0,4
3485,Brazil,1970 FIFA World Cup,59',59,0,4
3486,Bulgaria,1970 FIFA World Cup,12',12,0,4
3487,West Germany,1970 FIFA World Cup,20',20,0,4
3488,West Germany,1970 FIFA World Cup,27',27,0,4
3489,West Germany,1970 FIFA World Cup,52',52,0,6
3490,West Germany,1970 FIFA World Cup,67',67,0,4
3491,West Germany,1970 FIFA World Cup,88',88,0,4
3492,Bulgaria,1970 FIFA World Cup,89',89,0,4
3493,Soviet Union,1970 FIFA World Cup,51',51,0,4
3494,Soviet Union,1970 FIFA World Cup,74',74,0,4
3495,Sweden,1970 FIFA World Cup,90',90,0,4
3496,Brazil,1970 FIFA World Cup,19',19,0,4
3497,Brazil,1970 FIFA World Cup,22',22,0,4
3498,Romania,1970 FIFA World Cup,34',34,0,4
3499,Brazil,1970 FIFA World Cup,67',67,0,4
3500,Romania,1970 FIFA World Cup,84',84,0,4
3501,West Germany,1970 FIFA World Cup,19',19,0,4
3502,West Germany,1970 FIFA World Cup,26',26,0,4
3503,West Germany,1970 FIFA World Cup,39',39,0,4
3504,Peru,1970 FIFA World Cup,44',44,0,4
3505,Mexico,1970 FIFA World Cup,14',14,0,6
3506,England,1970 FIFA World Cup,50',50,0,6
3507,Bulgaria,1970 FIFA World Cup,40',40,0,4
3508,Morocco,1970 FIFA World Cup,61',61,0,4
3509,Brazil,1970 FIFA World Cup,11',11,0,4
3510,Brazil,1970 FIFA World Cup,15',15,0,4
3511,Peru,1970 FIFA World Cup,28',28,0,4
3512,Brazil,1970 FIFA World Cup,52',52,0,4
3513,Peru,1970 FIFA World Cup,70',70,0,4
3514,Brazil,1970 FIFA World Cup,75',75,0,4
3515,Mexico,1970 FIFA World Cup,13',13,0,4
3516,Italy,1970 FIFA World Cup,25',25,0,5
3517,Italy,1970 FIFA World Cup,63',63,0,4
3518,Italy,1970 FIFA World Cup,70',70,0,4
3519,Italy,1970 FIFA World Cup,76',76,0,4
3520,Uruguay,1970 FIFA World Cup,117',117,0,4
3521,England,1970 FIFA World Cup,31',31,0,4
3522,England,1970 FIFA World Cup,49',49,0,4
3523,West Germany,1970 FIFA World Cup,68',68,0,4
3524,West Germany,1970 FIFA World Cup,82',82,0,4
3525,West Germany,1970 FIFA World Cup,108',108,0,4
3526,Uruguay,1970 FIFA World Cup,19',19,0,4
3527,Brazil,1970 FIFA World Cup,44',44,0,4
3528,Brazil,1970 FIFA World Cup,76',76,0,4
3529,Brazil,1970 FIFA World Cup,89',89,0,4
3530,Italy,1970 FIFA World Cup,8',8,0,4
3531,West Germany,1970 FIFA World Cup,90',90,0,4
3532,West Germany,1970 FIFA World Cup,94',94,0,4
3533,Italy,1970 FIFA World Cup,98',98,0,4
3534,Italy,1970 FIFA World Cup,104',104,0,4
3535,West Germany,1970 FIFA World Cup,110',110,0,4
3536,Italy,1970 FIFA World Cup,111',111,0,4
3537,West Germany,1970 FIFA World Cup,26',26,0,4
3538,Brazil,1970 FIFA World Cup,18',18,0,4
3539,Italy,1970 FIFA World Cup,37',37,0,4
3540,Brazil,1970 FIFA World Cup,66',66,0,4
3541,Brazil,1970 FIFA World Cup,71',71,0,4
3542,Brazil,1970 FIFA World Cup,86',86,0,4
3543,West Germany,1974 FIFA World Cup,18',18,0,4
3544,East Germany,1974 FIFA World Cup,58',58,0,5
3545,East Germany,1974 FIFA World Cup,72',72,0,4
3546,Scotland,1974 FIFA World Cup,26',26,0,4
3547,Scotland,1974 FIFA World Cup,34',34,0,4
3548,Netherlands,1974 FIFA World Cup,7',7,0,4
3549,Netherlands,1974 FIFA World Cup,86',86,0,4
3550,Haiti,1974 FIFA World Cup,46',46,0,4
3551,Italy,1974 FIFA World Cup,52',52,0,4
3552,Italy,1974 FIFA World Cup,66',66,0,4
3553,Italy,1974 FIFA World Cup,79',79,0,4
3554,Poland,1974 FIFA World Cup,7',7,0,4
3555,Poland,1974 FIFA World Cup,8',8,0,4
3556,Argentina,1974 FIFA World Cup,60',60,0,4
3557,Poland,1974 FIFA World Cup,62',62,0,4
3558,Argentina,1974 FIFA World Cup,66',66,0,4
3559,West Germany,1974 FIFA World Cup,12',12,0,4
3560,West Germany,1974 FIFA World Cup,34',34,0,4
3561,West Germany,1974 FIFA World Cup,53',53,0,4
3562,East Germany,1974 FIFA World Cup,55',55,0,4
3563,Chile,1974 FIFA World Cup,69',69,0,4
3564,Yugoslavia,1974 FIFA World Cup,8',8,0,4
3565,Yugoslavia,1974 FIFA World Cup,14',14,0,4
3566,Yugoslavia,1974 FIFA World Cup,18',18,0,4
3567,Yugoslavia,1974 FIFA World Cup,22',22,0,4
3568,Yugoslavia,1974 FIFA World Cup,30',30,0,4
3569,Yugoslavia,1974 FIFA World Cup,35',35,0,4
3570,Yugoslavia,1974 FIFA World Cup,61',61,0,4
3571,Yugoslavia,1974 FIFA World Cup,65',65,0,4
3572,Yugoslavia,1974 FIFA World Cup,81',81,0,4
3573,Bulgaria,1974 FIFA World Cup,75',75,0,4
3574,Uruguay,1974 FIFA World Cup,87',87,0,4
3575,Argentina,1974 FIFA World Cup,20',20,0,4
3576,Italy,1974 FIFA World Cup,35',35,0,5
3577,Poland,1974 FIFA World Cup,17',17,0,4
3578,Poland,1974 FIFA World Cup,18',18,0,4
3579,Poland,1974 FIFA World Cup,30',30,0,4
3580,Poland,1974 FIFA World Cup,31',31,0,4
3581,Poland,1974 FIFA World Cup,34',34,0,4
3582,Poland,1974 FIFA World Cup,50',50,0,4
3583,Poland,1974 FIFA World Cup,87',87,0,4
3584,Yugoslavia,1974 FIFA World Cup,81',81,0,4
3585,Scotland,1974 FIFA World Cup,88',88,0,4
3586,Brazil,1974 FIFA World Cup,12',12,0,4
3587,Brazil,1974 FIFA World Cup,66',66,0,4
3588,Brazil,1974 FIFA World Cup,79',79,0,4
3589,East Germany,1974 FIFA World Cup,77',77,0,4
3590,Netherlands,1974 FIFA World Cup,5',5,0,6
3591,Netherlands,1974 FIFA World Cup,44',44,0,6
3592,Netherlands,1974 FIFA World Cup,71',71,0,4
3593,Bulgaria,1974 FIFA World Cup,78',78,0,5
3594,Netherlands,1974 FIFA World Cup,88',88,0,4
3595,Sweden,1974 FIFA World Cup,46',46,0,4
3596,Sweden,1974 FIFA World Cup,74',74,0,4
3597,Sweden,1974 FIFA World Cup,77',77,0,4
3598,Argentina,1974 FIFA World Cup,15',15,0,4
3599,Argentina,1974 FIFA World Cup,18',18,0,4
3600,Argentina,1974 FIFA World Cup,55',55,0,4
3601,Haiti,1974 FIFA World Cup,63',63,0,4
3602,Argentina,1974 FIFA World Cup,68',68,0,4
3603,Poland,1974 FIFA World Cup,38',38,0,4
3604,Poland,1974 FIFA World Cup,44',44,0,4
3605,Italy,1974 FIFA World Cup,85',85,0,4
3606,West Germany,1974 FIFA World Cup,39',39,0,4
3607,West Germany,1974 FIFA World Cup,82',82,0,4
3608,Brazil,1974 FIFA World Cup,60',60,0,4
3609,Netherlands,1974 FIFA World Cup,11',11,0,4
3610,Netherlands,1974 FIFA World Cup,25',25,0,4
3611,Netherlands,1974 FIFA World Cup,73',73,0,4
3612,Netherlands,1974 FIFA World Cup,90',90,0,4
3613,Poland,1974 FIFA World Cup,43',43,0,4
3614,Brazil,1974 FIFA World Cup,32',32,0,4
3615,Argentina,1974 FIFA World Cup,35',35,0,4
3616,Brazil,1974 FIFA World Cup,49',49,0,4
3617,Netherlands,1974 FIFA World Cup,7',7,0,4
3618,Netherlands,1974 FIFA World Cup,59',59,0,4
3619,Poland,1974 FIFA World Cup,24',24,0,6
3620,Yugoslavia,1974 FIFA World Cup,43',43,0,4
3621,Poland,1974 FIFA World Cup,62',62,0,4
3622,Sweden,1974 FIFA World Cup,24',24,0,4
3623,West Germany,1974 FIFA World Cup,51',51,0,4
3624,West Germany,1974 FIFA World Cup,52',52,0,4
3625,Sweden,1974 FIFA World Cup,53',53,0,4
3626,West Germany,1974 FIFA World Cup,76',76,0,4
3627,West Germany,1974 FIFA World Cup,89',89,0,6
3628,West Germany,1974 FIFA World Cup,76',76,0,4
3629,East Germany,1974 FIFA World Cup,14',14,0,4
3630,Argentina,1974 FIFA World Cup,20',20,0,4
3631,Netherlands,1974 FIFA World Cup,50',50,0,4
3632,Netherlands,1974 FIFA World Cup,65',65,0,4
3633,Yugoslavia,1974 FIFA World Cup,27',27,0,4
3634,Sweden,1974 FIFA World Cup,29',29,0,4
3635,Sweden,1974 FIFA World Cup,85',85,0,4
3636,Poland,1974 FIFA World Cup,76',76,0,4
3637,Netherlands,1974 FIFA World Cup,2',2,0,6
3638,West Germany,1974 FIFA World Cup,25',25,0,6
3639,West Germany,1974 FIFA World Cup,43',43,0,4
3640,France,1978 FIFA World Cup,1',1,0,4
3641,Italy,1978 FIFA World Cup,29',29,0,4
3642,Italy,1978 FIFA World Cup,54',54,0,4
3643,Mexico,1978 FIFA World Cup,45',45,0,6
3644,Tunisia,1978 FIFA World Cup,55',55,0,4
3645,Tunisia,1978 FIFA World Cup,79',79,0,4
3646,Tunisia,1978 FIFA World Cup,87',87,0,4
3647,Hungary,1978 FIFA World Cup,9',9,0,4
3648,Argentina,1978 FIFA World Cup,14',14,0,4
3649,Argentina,1978 FIFA World Cup,83',83,0,4
3650,Austria,1978 FIFA World Cup,10',10,0,4
3651,Spain,1978 FIFA World Cup,21',21,0,4
3652,Austria,1978 FIFA World Cup,76',76,0,4
3653,Sweden,1978 FIFA World Cup,37',37,0,4
3654,Brazil,1978 FIFA World Cup,45',45,0,4
3655,Netherlands,1978 FIFA World Cup,40',40,0,6
3656,Netherlands,1978 FIFA World Cup,62',62,0,4
3657,Netherlands,1978 FIFA World Cup,78',78,0,6
3658,Scotland,1978 FIFA World Cup,14',14,0,4
3659,Peru,1978 FIFA World Cup,43',43,0,4
3660,Peru,1978 FIFA World Cup,71',71,0,4
3661,Peru,1978 FIFA World Cup,77',77,0,4
3662,Italy,1978 FIFA World Cup,34',34,0,4
3663,Italy,1978 FIFA World Cup,35',35,0,4
3664,Italy,1978 FIFA World Cup,61',61,0,4
3665,Hungary,1978 FIFA World Cup,81',81,0,6
3666,Poland,1978 FIFA World Cup,43',43,0,4
3667,West Germany,1978 FIFA World Cup,15',15,0,4
3668,West Germany,1978 FIFA World Cup,30',30,0,4
3669,West Germany,1978 FIFA World Cup,38',38,0,4
3670,West Germany,1978 FIFA World Cup,44',44,0,4
3671,West Germany,1978 FIFA World Cup,73',73,0,4
3672,West Germany,1978 FIFA World Cup,89',89,0,4
3673,Argentina,1978 FIFA World Cup,45',45,0,6
3674,France,1978 FIFA World Cup,60',60,0,4
3675,Argentina,1978 FIFA World Cup,73',73,0,4
3676,Austria,1978 FIFA World Cup,42',42,0,6
3677,Scotland,1978 FIFA World Cup,43',43,0,5
3678,Iran,1978 FIFA World Cup,60',60,0,4
3679,France,1978 FIFA World Cup,23',23,0,4
3680,France,1978 FIFA World Cup,38',38,0,4
3681,Hungary,1978 FIFA World Cup,41',41,0,4
3682,France,1978 FIFA World Cup,42',42,0,4
3683,Poland,1978 FIFA World Cup,43',43,0,4
3684,Mexico,1978 FIFA World Cup,52',52,0,4
3685,Poland,1978 FIFA World Cup,56',56,0,4
3686,Poland,1978 FIFA World Cup,84',84,0,4
3687,Italy,1978 FIFA World Cup,67',67,0,4
3688,Brazil,1978 FIFA World Cup,40',40,0,4
3689,Spain,1978 FIFA World Cup,75',75,0,4
3690,Peru,1978 FIFA World Cup,2',2,0,4
3691,Peru,1978 FIFA World Cup,36',36,0,6
3692,Peru,1978 FIFA World Cup,39',39,0,6
3693,Iran,1978 FIFA World Cup,41',41,0,4
3694,Peru,1978 FIFA World Cup,79',79,0,4
3695,Netherlands,1978 FIFA World Cup,34',34,0,6
3696,Scotland,1978 FIFA World Cup,45',45,0,4
3697,Scotland,1978 FIFA World Cup,46',46,0,6
3698,Scotland,1978 FIFA World Cup,68',68,0,4
3699,Netherlands,1978 FIFA World Cup,71',71,0,4
3700,Netherlands,1978 FIFA World Cup,6',6,0,4
3701,Netherlands,1978 FIFA World Cup,35',35,0,6
3702,Netherlands,1978 FIFA World Cup,36',36,0,4
3703,Netherlands,1978 FIFA World Cup,53',53,0,4
3704,Austria,1978 FIFA World Cup,80',80,0,4
3705,Netherlands,1978 FIFA World Cup,82',82,0,4
3706,Brazil,1978 FIFA World Cup,15',15,0,4
3707,Brazil,1978 FIFA World Cup,27',27,0,4
3708,Brazil,1978 FIFA World Cup,72',72,0,6
3709,Argentina,1978 FIFA World Cup,16',16,0,4
3710,Argentina,1978 FIFA World Cup,71',71,0,4
3711,Poland,1978 FIFA World Cup,65',65,0,4
3712,Italy,1978 FIFA World Cup,13',13,0,4
3713,West Germany,1978 FIFA World Cup,3',3,0,4
3714,Netherlands,1978 FIFA World Cup,27',27,0,4
3715,West Germany,1978 FIFA World Cup,70',70,0,4
3716,Netherlands,1978 FIFA World Cup,82',82,0,4
3717,West Germany,1978 FIFA World Cup,19',19,0,4
3718,Austria,1978 FIFA World Cup,59',59,0,5
3719,Austria,1978 FIFA World Cup,66',66,0,4
3720,West Germany,1978 FIFA World Cup,68',68,0,4
3721,Austria,1978 FIFA World Cup,87',87,0,4
3722,Italy,1978 FIFA World Cup,19',19,0,5
3723,Netherlands,1978 FIFA World Cup,49',49,0,4
3724,Netherlands,1978 FIFA World Cup,76',76,0,4
3725,Brazil,1978 FIFA World Cup,13',13,0,4
3726,Poland,1978 FIFA World Cup,45',45,0,4
3727,Brazil,1978 FIFA World Cup,58',58,0,4
3728,Brazil,1978 FIFA World Cup,63',63,0,4
3729,Argentina,1978 FIFA World Cup,21',21,0,4
3730,Argentina,1978 FIFA World Cup,43',43,0,4
3731,Argentina,1978 FIFA World Cup,49',49,0,4
3732,Argentina,1978 FIFA World Cup,50',50,0,4
3733,Argentina,1978 FIFA World Cup,67',67,0,4
3734,Argentina,1978 FIFA World Cup,72',72,0,4
3735,Italy,1978 FIFA World Cup,38',38,0,4
3736,Brazil,1978 FIFA World Cup,64',64,0,4
3737,Brazil,1978 FIFA World Cup,71',71,0,4
3738,Argentina,1978 FIFA World Cup,38',38,0,4
3739,Netherlands,1978 FIFA World Cup,82',82,0,4
3740,Argentina,1978 FIFA World Cup,105',105,0,4
3741,Argentina,1978 FIFA World Cup,115',115,0,4
3742,Belgium,1982 FIFA World Cup,62',62,0,4
3743,Soviet Union,1982 FIFA World Cup,34',34,0,4
3744,Brazil,1982 FIFA World Cup,75',75,0,4
3745,Brazil,1982 FIFA World Cup,88',88,0,4
3746,Hungary,1982 FIFA World Cup,4',4,0,4
3747,Hungary,1982 FIFA World Cup,11',11,0,4
3748,Hungary,1982 FIFA World Cup,23',23,0,4
3749,Hungary,1982 FIFA World Cup,50',50,0,4
3750,Hungary,1982 FIFA World Cup,54',54,0,4
3751,El Salvador,1982 FIFA World Cup,64',64,0,4
3752,Hungary,1982 FIFA World Cup,69',69,0,4
3753,Hungary,1982 FIFA World Cup,70',70,0,4
3754,Hungary,1982 FIFA World Cup,72',72,0,4
3755,Hungary,1982 FIFA World Cup,76',76,0,4
3756,Hungary,1982 FIFA World Cup,83',83,0,4
3757,Scotland,1982 FIFA World Cup,18',18,0,4
3758,Scotland,1982 FIFA World Cup,29',29,0,4
3759,Scotland,1982 FIFA World Cup,32',32,0,4
3760,New Zealand,1982 FIFA World Cup,54',54,0,4
3761,New Zealand,1982 FIFA World Cup,64',64,0,4
3762,Scotland,1982 FIFA World Cup,73',73,0,4
3763,Scotland,1982 FIFA World Cup,79',79,0,4
3764,Algeria,1982 FIFA World Cup,54',54,0,4
3765,West Germany,1982 FIFA World Cup,67',67,0,4
3766,Algeria,1982 FIFA World Cup,68',68,0,4
3767,England,1982 FIFA World Cup,1',1,0,4
3768,France,1982 FIFA World Cup,24',24,0,4
3769,England,1982 FIFA World Cup,67',67,0,4
3770,England,1982 FIFA World Cup,83',83,0,4
3771,Honduras,1982 FIFA World Cup,8',8,0,4
3772,Spain,1982 FIFA World Cup,65',65,0,6
3773,Austria,1982 FIFA World Cup,22',22,0,4
3774,Czechoslovakia,1982 FIFA World Cup,21',21,0,6
3775,Kuwait,1982 FIFA World Cup,57',57,0,4
3776,Italy,1982 FIFA World Cup,18',18,0,4
3777,Peru,1982 FIFA World Cup,83',83,0,4
3778,Argentina,1982 FIFA World Cup,26',26,0,4
3779,Argentina,1982 FIFA World Cup,28',28,0,4
3780,Argentina,1982 FIFA World Cup,57',57,0,4
3781,Argentina,1982 FIFA World Cup,60',60,0,4
3782,Hungary,1982 FIFA World Cup,76',76,0,4
3783,Scotland,1982 FIFA World Cup,18',18,0,4
3784,Brazil,1982 FIFA World Cup,33',33,0,4
3785,Brazil,1982 FIFA World Cup,48',48,0,4
3786,Brazil,1982 FIFA World Cup,63',63,0,4
3787,Brazil,1982 FIFA World Cup,87',87,0,4
3788,Belgium,1982 FIFA World Cup,19',19,0,4
3789,Soviet Union,1982 FIFA World Cup,24',24,0,4
3790,Soviet Union,1982 FIFA World Cup,48',48,0,4
3791,Soviet Union,1982 FIFA World Cup,68',68,0,4
3792,West Germany,1982 FIFA World Cup,9',9,0,4
3793,West Germany,1982 FIFA World Cup,57',57,0,4
3794,West Germany,1982 FIFA World Cup,66',66,0,4
3795,West Germany,1982 FIFA World Cup,81',81,0,4
3796,Chile,1982 FIFA World Cup,90',90,0,4
3797,England,1982 FIFA World Cup,62',62,0,4
3798,England,1982 FIFA World Cup,66',66,0,5
3799,Yugoslavia,1982 FIFA World Cup,10',10,0,4
3800,Spain,1982 FIFA World Cup,14',14,0,6
3801,Spain,1982 FIFA World Cup,66',66,0,4
3802,Austria,1982 FIFA World Cup,55',55,0,4
3803,Austria,1982 FIFA World Cup,67',67,0,4
3804,France,1982 FIFA World Cup,31',31,0,4
3805,France,1982 FIFA World Cup,43',43,0,4
3806,France,1982 FIFA World Cup,48',48,0,4
3807,Kuwait,1982 FIFA World Cup,75',75,0,4
3808,France,1982 FIFA World Cup,89',89,0,4
3809,Northern Ireland,1982 FIFA World Cup,10',10,0,4
3810,Honduras,1982 FIFA World Cup,60',60,0,4
3811,Poland,1982 FIFA World Cup,55',55,0,4
3812,Poland,1982 FIFA World Cup,58',58,0,4
3813,Poland,1982 FIFA World Cup,61',61,0,4
3814,Poland,1982 FIFA World Cup,68',68,0,4
3815,Poland,1982 FIFA World Cup,76',76,0,4
3816,Peru,1982 FIFA World Cup,83',83,0,4
3817,Hungary,1982 FIFA World Cup,27',27,0,4
3818,Belgium,1982 FIFA World Cup,76',76,0,4
3819,Scotland,1982 FIFA World Cup,15',15,0,4
3820,Soviet Union,1982 FIFA World Cup,59',59,0,4
3821,Soviet Union,1982 FIFA World Cup,84',84,0,4
3822,Scotland,1982 FIFA World Cup,86',86,0,4
3823,Italy,1982 FIFA World Cup,60',60,0,4
3824,Cameroon,1982 FIFA World Cup,61',61,0,4
3825,Argentina,1982 FIFA World Cup,22',22,0,6
3826,Argentina,1982 FIFA World Cup,54',54,0,4
3827,Brazil,1982 FIFA World Cup,28',28,0,4
3828,Brazil,1982 FIFA World Cup,31',31,0,4
3829,Brazil,1982 FIFA World Cup,64',64,0,4
3830,Brazil,1982 FIFA World Cup,70',70,0,4
3831,Algeria,1982 FIFA World Cup,7',7,0,4
3832,Algeria,1982 FIFA World Cup,31',31,0,4
3833,Algeria,1982 FIFA World Cup,35',35,0,4
3834,Chile,1982 FIFA World Cup,59',59,0,6
3835,Chile,1982 FIFA World Cup,73',73,0,4
3836,France,1982 FIFA World Cup,66',66,0,4
3837,Czechoslovakia,1982 FIFA World Cup,84',84,0,6
3838,Yugoslavia,1982 FIFA World Cup,88',88,0,6
3839,West Germany,1982 FIFA World Cup,10',10,0,4
3840,England,1982 FIFA World Cup,27',27,0,4
3841,Northern Ireland,1982 FIFA World Cup,47',47,0,4
3842,France,1982 FIFA World Cup,39',39,0,4
3843,Poland,1982 FIFA World Cup,4',4,0,4
3844,Poland,1982 FIFA World Cup,26',26,0,4
3845,Poland,1982 FIFA World Cup,53',53,0,4
3846,Italy,1982 FIFA World Cup,57',57,0,4
3847,Italy,1982 FIFA World Cup,67',67,0,4
3848,Argentina,1982 FIFA World Cup,83',83,0,4
3849,Northern Ireland,1982 FIFA World Cup,27',27,0,4
3850,Austria,1982 FIFA World Cup,50',50,0,4
3851,Austria,1982 FIFA World Cup,68',68,0,4
3852,Northern Ireland,1982 FIFA World Cup,75',75,0,4
3853,Soviet Union,1982 FIFA World Cup,48',48,0,4
3854,Brazil,1982 FIFA World Cup,11',11,0,4
3855,Brazil,1982 FIFA World Cup,66',66,0,4
3856,Brazil,1982 FIFA World Cup,75',75,0,4
3857,Argentina,1982 FIFA World Cup,89',89,0,4
3858,West Germany,1982 FIFA World Cup,50',50,0,4
3859,West Germany,1982 FIFA World Cup,75',75,0,4
3860,Spain,1982 FIFA World Cup,82',82,0,4
3861,France,1982 FIFA World Cup,33',33,0,4
3862,France,1982 FIFA World Cup,46',46,0,4
3863,France,1982 FIFA World Cup,68',68,0,4
3864,Northern Ireland,1982 FIFA World Cup,75',75,0,4
3865,France,1982 FIFA World Cup,80',80,0,4
3866,Italy,1982 FIFA World Cup,5',5,0,4
3867,Brazil,1982 FIFA World Cup,12',12,0,4
3868,Italy,1982 FIFA World Cup,25',25,0,4
3869,Brazil,1982 FIFA World Cup,68',68,0,4
3870,Italy,1982 FIFA World Cup,74',74,0,4
3871,Italy,1982 FIFA World Cup,22',22,0,4
3872,Italy,1982 FIFA World Cup,73',73,0,4
3873,West Germany,1982 FIFA World Cup,17',17,0,4
3874,France,1982 FIFA World Cup,26',26,0,6
3875,France,1982 FIFA World Cup,92',92,0,4
3876,France,1982 FIFA World Cup,98',98,0,4
3877,West Germany,1982 FIFA World Cup,102',102,0,4
3878,West Germany,1982 FIFA World Cup,108',108,0,4
3879,France,1982 FIFA World Cup,13',13,0,4
3880,Poland,1982 FIFA World Cup,40',40,0,4
3881,Poland,1982 FIFA World Cup,44',44,0,4
3882,Poland,1982 FIFA World Cup,46',46,0,4
3883,France,1982 FIFA World Cup,72',72,0,4
3884,Italy,1982 FIFA World Cup,57',57,0,4
3885,Italy,1982 FIFA World Cup,69',69,0,4
3886,Italy,1982 FIFA World Cup,81',81,0,4
3887,West Germany,1982 FIFA World Cup,83',83,0,4
3888,Italy,1986 FIFA World Cup,44',44,0,4
3889,Bulgaria,1986 FIFA World Cup,85',85,0,4
3890,Brazil,1986 FIFA World Cup,62',62,0,4
3891,France,1986 FIFA World Cup,79',79,0,4
3892,Argentina,1986 FIFA World Cup,6',6,0,4
3893,Argentina,1986 FIFA World Cup,18',18,0,4
3894,Argentina,1986 FIFA World Cup,46',46,0,4
3895,South Korea,1986 FIFA World Cup,73',73,0,4
3896,Soviet Union,1986 FIFA World Cup,2',2,0,4
3897,Soviet Union,1986 FIFA World Cup,4',4,0,4
3898,Soviet Union,1986 FIFA World Cup,24',24,0,6
3899,Soviet Union,1986 FIFA World Cup,66',66,0,4
3900,Soviet Union,1986 FIFA World Cup,73',73,0,5
3901,Soviet Union,1986 FIFA World Cup,80',80,0,4
3902,Mexico,1986 FIFA World Cup,23',23,0,4
3903,Mexico,1986 FIFA World Cup,39',39,0,4
3904,Belgium,1986 FIFA World Cup,45',45,0,4
3905,Northern Ireland,1986 FIFA World Cup,6',6,0,4
3906,Algeria,1986 FIFA World Cup,59',59,0,4
3907,Portugal,1986 FIFA World Cup,75',75,0,4
3908,Paraguay,1986 FIFA World Cup,35',35,0,4
3909,Uruguay,1986 FIFA World Cup,4',4,0,4
3910,West Germany,1986 FIFA World Cup,84',84,0,4
3911,Denmark,1986 FIFA World Cup,57',57,0,4
3912,Italy,1986 FIFA World Cup,6',6,0,6
3913,Argentina,1986 FIFA World Cup,34',34,0,4
3914,Soviet Union,1986 FIFA World Cup,53',53,0,4
3915,France,1986 FIFA World Cup,62',62,0,4
3916,Bulgaria,1986 FIFA World Cup,11',11,0,4
3917,South Korea,1986 FIFA World Cup,70',70,0,4
3918,Hungary,1986 FIFA World Cup,2',2,0,4
3919,Hungary,1986 FIFA World Cup,75',75,0,4
3920,Brazil,1986 FIFA World Cup,66',66,0,4
3921,Mexico,1986 FIFA World Cup,3',3,0,4
3922,Paraguay,1986 FIFA World Cup,85',85,0,4
3923,Spain,1986 FIFA World Cup,1',1,0,4
3924,Spain,1986 FIFA World Cup,18',18,0,4
3925,Northern Ireland,1986 FIFA World Cup,46',46,0,4
3926,Poland,1986 FIFA World Cup,68',68,0,4
3927,Belgium,1986 FIFA World Cup,16',16,0,4
3928,Belgium,1986 FIFA World Cup,21',21,0,6
3929,Iraq,1986 FIFA World Cup,59',59,0,4
3930,Scotland,1986 FIFA World Cup,18',18,0,4
3931,West Germany,1986 FIFA World Cup,23',23,0,4
3932,West Germany,1986 FIFA World Cup,49',49,0,4
3933,Denmark,1986 FIFA World Cup,11',11,0,4
3934,Denmark,1986 FIFA World Cup,41',41,0,4
3935,Uruguay,1986 FIFA World Cup,45',45,0,6
3936,Denmark,1986 FIFA World Cup,52',52,0,4
3937,Denmark,1986 FIFA World Cup,67',67,0,4
