,minute_regulation,match_id,player_id,family_name,given_name,Event
484,69,M-1990-16,P-07068,Ferri,Riccardo,2
485,22,M-1990-17,P-05066,Pecl,Robert,2
486,52,M-1990-17,P-00206,Moravčík,Ľubomír,2
487,62,M-1990-17,P-02208,Kubík,Luboš,2
488,71,M-1990-17,P-01835,Zsak,Manfred,2
489,85,M-1990-17,P-06345,Pfeffer,Anton,2
490,26,M-1990-18,P-00242,Hussain,Yousuf,2
491,30,M-1990-18,P-07488,Ghuloum,Hussain,2
492,31,M-1990-18,P-00830,Brehme,Andreas,2
493,16,M-1990-19,P-04174,Jara,Claudio,2
494,59,M-1990-19,P-05206,Gómez,Róger,2
495,88,M-1990-19,P-07794,Jorginho,not applicable,2
496,90,M-1990-19,P-00910,Mozer,Carlos,2
497,59,M-1990-20,P-06418,Thern,Jonas,2
498,65,M-1990-20,P-03835,McPherson,David,2
499,51,M-1990-22,P-00113,Morris,Chris,2
500,72,M-1990-22,P-05074,Shobair,Ahmed,2
501,35,M-1990-23,P-09437,Gerets,Eric,2
502,40,M-1990-23,P-04993,Sosa,Rubén,2
503,41,M-1990-23,P-09437,Gerets,Eric,1
504,29,M-1990-24,P-02386,Chung,Hae-won,2
505,52,M-1990-24,P-05330,Yoon,Deok-yeo,2
506,69,M-1990-24,P-03186,Hwangbo,Kwan,2
507,4,M-1990-25,P-06543,Lăcătuș,Marius,2
508,8,M-1990-25,P-04906,Hagi,Gheorghe,2
509,32,M-1990-25,P-08905,Lupescu,Ioan,2
510,72,M-1990-25,P-02881,Serrizuela,José,2
511,86,M-1990-25,P-09253,Batista,Sergio,2
512,61,M-1990-26,P-08888,Kana-Biyik,André,2
513,66,M-1990-26,P-09582,Milla,Roger,2
514,75,M-1990-26,P-09621,Protasov,Oleh,2
515,15,M-1990-27,P-06179,Herrera,Luis Fernando,2
516,30,M-1990-27,P-04067,Gómez,Gabriel,2
517,38,M-1990-27,P-07020,Álvarez,Leonel,2
518,63,M-1990-27,P-01675,Berthold,Thomas,2
519,20,M-1990-28,P-00615,Brnović,Dragoljub,2
520,36,M-1990-28,P-01934,Ghanim,Khalil,2
521,71,M-1990-28,P-02286,Šabanadžović,Refik,2
522,76,M-1990-28,P-06516,Pančev,Darko,2
523,76,M-1990-28,P-01934,Ghanim,Khalil,1
524,21,M-1990-29,P-01835,Zsak,Manfred,2
525,26,M-1990-29,P-04046,Caligiuri,Paul,2
526,28,M-1990-29,P-03732,Banks,Jimmy,2
527,31,M-1990-29,P-05066,Pecl,Robert,2
528,33,M-1990-29,P-04769,Artner,Peter,3
529,42,M-1990-29,P-02574,Murray,Bruce,2
530,50,M-1990-29,P-09614,Reisinger,Andreas,2
531,58,M-1990-29,P-07396,Windischmann,Mike,2
532,84,M-1990-29,P-00191,Lindenberger,Klaus,2
533,90,M-1990-29,P-08938,Streiter,Michael,2
534,26,M-1990-30,P-08798,Chovanec,Jozef,2
535,30,M-1990-30,P-08304,Skuhravý,Tomáš,2
536,44,M-1990-30,P-09710,Baggio,Roberto,2
537,70,M-1990-30,P-05771,Berti,Nicola,2
538,5,M-1990-31,P-01044,Johnston,Mo,2
539,8,M-1990-31,P-08925,MacLeod,Murdo,2
540,20,M-1990-32,P-03712,Strömberg,Glenn,2
541,28,M-1990-32,P-05206,Gómez,Róger,2
542,53,M-1990-32,P-02317,Marchena,Héctor,2
543,74,M-1990-32,P-02136,Schwarz,Stefan,2
544,22,M-1990-34,P-04029,Lee,Heung-sil,2
545,23,M-1990-34,P-04230,Ostolaza,Santiago,2
546,44,M-1990-34,P-09092,Herrera,José Oscar,2
547,49,M-1990-34,P-05330,Yoon,Deok-yeo,2
548,62,M-1990-34,P-00382,Choi,Kang-hee,2
549,70,M-1990-34,P-05330,Yoon,Deok-yeo,1
550,38,M-1990-35,P-09377,Abdelghani,Magdi,2
551,47,M-1990-35,P-06471,Hassan,Ibrahim,2
552,85,M-1990-35,P-03367,Beardsley,Peter,2
553,43,M-1990-36,P-07715,Rijkaard,Frank,2
554,44,M-1990-37,P-08888,Kana-Biyik,André,2
555,47,M-1990-37,P-06631,N'Dip,Victor,2
556,68,M-1990-37,P-05868,Mbouh,Émile,2
557,72,M-1990-37,P-02192,Perea,Luis Carlos,2
558,74,M-1990-37,P-04067,Gómez,Gabriel,2
559,117,M-1990-37,P-01191,Onana,Jules,2
560,6,M-1990-38,P-06975,González Brenes,Rónald,2
561,53,M-1990-38,P-06728,Hašek,Ivan,2
562,56,M-1990-38,P-01674,Kocian,Ján,2
563,68,M-1990-38,P-02875,Straka,František,2
564,75,M-1990-38,P-02317,Marchena,Héctor,2
565,27,M-1990-39,P-00721,Monzón,Pedro,2
566,28,M-1990-39,P-04235,Giusti,Ricardo,2
567,40,M-1990-39,P-06428,Rocha,Ricardo,2
568,50,M-1990-39,P-01719,Galvão,Mauro,2
569,85,M-1990-39,P-00953,Gomes,Ricardo,3
570,87,M-1990-39,P-01147,Goycochea,Sergio,2
571,21,M-1990-40,P-02452,Völler,Rudi,2
572,21,M-1990-40,P-07715,Rijkaard,Frank,2
573,22,M-1990-40,P-02452,Völler,Rudi,3
574,22,M-1990-40,P-07715,Rijkaard,Frank,3
575,32,M-1990-40,P-07695,Wouters,Jan,2
576,72,M-1990-40,P-06306,van Basten,Marco,2
577,77,M-1990-40,P-09502,Matthäus,Lothar,2
578,17,M-1990-41,P-01464,Aldridge,John,2
579,108,M-1990-41,P-01508,McGrath,Paul,2
580,111,M-1990-41,P-04906,Hagi,Gheorghe,2
581,114,M-1990-41,P-07394,Lupu,Dănuț,2
582,14,M-1990-42,P-09913,Pintos Saldanha,José,2
583,26,M-1990-42,P-01434,Álvez,Fernando,2
584,35,M-1990-42,P-08056,Perdomo,José,2
585,36,M-1990-42,P-05771,Berti,Nicola,2
586,65,M-1990-42,P-03932,Gutiérrez,Nelson,2
587,7,M-1990-43,P-07983,Katanec,Srečko,2
588,60,M-1990-43,P-09729,Vujović,Zlatko,2
589,92,M-1990-43,P-01755,Roberto,not applicable,2
590,97,M-1990-43,P-08399,Vulić,Zoran,2
591,110,M-1990-43,P-07698,Chendo,not applicable,2
592,85,M-1990-44,P-03302,Gascoigne,Paul,2
593,21,M-1990-45,P-02881,Serrizuela,José,2
594,24,M-1990-45,P-02286,Šabanadžović,Refik,2
595,31,M-1990-45,P-02286,Šabanadžović,Refik,1
596,41,M-1990-45,P-02511,Olarticoechea,Julio,2
597,61,M-1990-45,P-07676,Troglio,Pedro,2
598,111,M-1990-45,P-04645,Simón,Juan,2
599,36,M-1990-46,P-08995,De Agostini,Luigi,2
600,43,M-1990-46,P-00909,Moran,Kevin,2
601,11,M-1990-47,P-00206,Moravčík,Ľubomír,2
602,14,M-1990-47,P-08103,Bílek,Michal,2
603,28,M-1990-47,P-06604,Klinsmann,Jürgen,2
604,38,M-1990-47,P-02875,Straka,František,2
605,70,M-1990-47,P-00206,Moravčík,Ľubomír,1
606,88,M-1990-47,P-09317,Knoflíček,Ivo,2
607,28,M-1990-48,P-09698,Massing,Benjamin,2
608,70,M-1990-48,P-04997,Pearce,Stuart,2
609,104,M-1990-48,P-02865,N'Kono,Thomas,2
610,120,M-1990-48,P-09582,Milla,Roger,2
611,22,M-1990-49,P-04429,Giannini,Giuseppe,2
612,30,M-1990-49,P-04235,Giusti,Ricardo,2
613,71,M-1990-49,P-00104,Ruggeri,Oscar,2
614,76,M-1990-49,P-02511,Olarticoechea,Julio,2
615,82,M-1990-49,P-04034,Caniggia,Claudio,2
616,103,M-1990-49,P-04235,Giusti,Ricardo,1
617,118,M-1990-49,P-09253,Batista,Sergio,2
618,66,M-1990-50,P-01516,Parker,Paul,2
619,99,M-1990-50,P-03302,Gascoigne,Paul,2
620,109,M-1990-50,P-00830,Brehme,Andreas,2
621,5,M-1990-52,P-00752,Dezotti,Gustavo,2
622,52,M-1990-52,P-02452,Völler,Rudi,2
623,65,M-1990-52,P-00721,Monzón,Pedro,3
624,84,M-1990-52,P-07676,Troglio,Pedro,2
625,87,M-1990-52,P-05008,Maradona,Diego,2
626,87,M-1990-52,P-00752,Dezotti,Gustavo,3
627,6,M-1994-01,P-08277,Kohler,Jürgen,2
628,37,M-1994-01,P-05399,Soria,Vladimir,2
629,39,M-1994-01,P-09714,Baldivieso,Julio César,2
630,54,M-1994-01,P-01103,Möller,Andreas,2
631,66,M-1994-01,P-00696,Borja,Carlos,2
632,83,M-1994-01,P-03819,Etcheverry,Marco,3
633,89,M-1994-01,P-04304,Quinteros,Gustavo,2
634,24,M-1994-02,P-04541,Enrique,Luis,2
635,25,M-1994-02,P-03351,Nadal,Miguel Ángel,3
636,37,M-1994-02,P-00087,Kim,Joo-sung,2
637,61,M-1994-02,P-09721,Choi,Young-il,2
638,83,M-1994-02,P-08427,Caminero,José Luis,2
639,26,M-1994-03,P-00024,Herr,Dominique,2
640,82,M-1994-03,P-00724,Subiat,Nestor,2
641,89,M-1994-03,P-04201,Harkes,John,2
642,30,M-1994-04,P-08483,Phelan,Terry,2
643,50,M-1994-04,P-03165,Coyne,Tommy,2
644,80,M-1994-04,P-05833,Irwin,Denis,2
645,36,M-1994-05,P-06179,Herrera,Luis Fernando,2
646,39,M-1994-05,P-07631,Răducioiu,Florin,2
647,53,M-1994-05,P-06384,Valderrama,Carlos,2
648,70,M-1994-05,P-07020,Álvarez,Leonel,2
649,23,M-1994-06,P-07579,Naybet,Noureddine,2
650,26,M-1994-06,P-01772,Daoudi,Rachid,2
651,81,M-1994-06,P-05578,Grün,Georges,2
652,85,M-1994-06,P-04583,Weber,Josip,2
653,89,M-1994-06,P-01470,Azzouzi,Rachid,2
654,16,M-1994-07,P-02900,Håland,Alf-Inge,2
655,26,M-1994-07,P-01117,Leonhardsen,Øyvind,2
656,62,M-1994-07,P-07362,Suárez,Claudio,2
657,5,M-1994-08,P-05868,Mbouh,Émile,2
658,72,M-1994-08,P-07744,Dahlin,Martin,2
659,61,M-1994-09,P-02169,Nikiforov,Yuri,2
660,65,M-1994-09,P-07995,Khlestov,Dmitri,2
661,78,M-1994-09,P-03790,Kuznetsov,Dmitri,2
662,28,M-1994-10,P-07685,Al-Dosari,Abdullah,2
663,31,M-1994-10,P-01553,Abd Al-Jawad,Mohamed,2
664,36,M-1994-10,P-09569,van Gobbel,Ulrich,2
665,61,M-1994-10,P-04530,Anwar,Fuad,2
666,75,M-1994-10,P-07291,de Boer,Frank,2
667,25,M-1994-11,P-05812,Tsalouchidis,Panagiotis,2
668,40,M-1994-11,P-00711,Cáceres,Fernando,2
669,55,M-1994-11,P-09318,Manolas,Stelios,2
670,15,M-1994-12,P-03175,Salinas,Julio,2
671,38,M-1994-12,P-08182,Abelardo,not applicable,2
672,53,M-1994-12,P-03203,Hierro,Fernando,2
673,70,M-1994-12,P-00481,Effenberg,Stefan,2
674,54,M-1994-13,P-00210,Letchkov,Yordan,2
675,73,M-1994-13,P-01305,Amunike,Emmanuel,2
676,32,M-1994-14,P-05496,Mihali,Gheorghe,2
677,40,M-1994-14,P-08905,Lupescu,Ioan,2
678,47,M-1994-14,P-04412,Belodedici,Miodrag,2
679,73,M-1994-14,P-07041,Vlădoiu,Ion,3
680,24,M-1994-15,P-04717,de Ávila,Antony,2
681,48,M-1994-15,P-01786,Lalas,Alexi,2
682,21,M-1994-16,P-09898,Pagliuca,Gianluca,3
683,32,M-1994-16,P-03902,Bjørnebye,Stig Inge,2
684,34,M-1994-16,P-03178,Casiraghi,Pierluigi,2
685,68,M-1994-16,P-02900,Håland,Alf-Inge,2
686,22,M-1994-17,P-04558,Rimba,Miguel,2
687,22,M-1994-17,P-07266,Cristaldo,Luis,2
688,32,M-1994-17,P-09714,Baldivieso,Julio César,2
689,38,M-1994-17,P-06981,Ko,Jeong-woon,2
690,62,M-1994-17,P-05314,Shin,Hong-gi,2
691,82,M-1994-17,P-07266,Cristaldo,Luis,1
692,89,M-1994-17,P-07336,Park,Jung-bae,2
693,26,M-1994-18,P-05833,Irwin,Denis,2
694,45,M-1994-18,P-07640,del Olmo,Joaquín,2
695,57,M-1994-18,P-05164,Campos,Jorge,2
696,70,M-1994-18,P-08483,Phelan,Terry,2
697,8,M-1994-19,P-04187,Tataw,Stephen,2
698,37,M-1994-19,P-07070,Kalla,Raymond,2
699,44,M-1994-19,P-00431,Silva,Mauro,2
700,63,M-1994-19,P-01444,Song,Rigobert,3
701,1,M-1994-20,P-06666,Gorlukovich,Sergei,2
702,34,M-1994-20,P-02755,Kharine,Dmitri,2
703,42,M-1994-20,P-08185,Andersson,Kennet,2
704,49,M-1994-20,P-06666,Gorlukovich,Sergei,1
705,52,M-1994-20,P-02136,Schwarz,Stefan,2
706,58,M-1994-20,P-07744,Dahlin,Martin,2
707,19,M-1994-21,P-07695,Wouters,Jan,2
708,20,M-1994-21,P-05964,Borkelmans,Vital,2
709,39,M-1994-21,P-02604,Jonk,Wim,2
710,49,M-1994-21,P-06722,Witschge,Rob,2
711,81,M-1994-21,P-07715,Rijkaard,Frank,2
712,88,M-1994-21,P-03548,Bergkamp,Dennis,2
713,34,M-1994-22,P-08228,El Hadrioui,Abdelkrim,2
714,50,M-1994-22,P-03248,Jebreen,Talal,2
715,75,M-1994-22,P-04530,Anwar,Fuad,2
716,78,M-1994-22,P-03389,Al-Muwallid,Khalid,2
717,83,M-1994-22,P-07579,Naybet,Noureddine,2
718,90,M-1994-22,P-06706,Al-Deayea,Mohamed,2
719,20,M-1994-23,P-00916,Eguavoen,Augustine,2
720,53,M-1994-23,P-07935,Emenalo,Michael,2
721,54,M-1994-23,P-04034,Caniggia,Claudio,2
722,6,M-1994-24,P-00683,Alexoudis,Alexis,2
723,17,M-1994-24,P-03680,Hubchev,Petar,2
724,26,M-1994-24,P-04729,Ivanov,Trifon,2
725,33,M-1994-24,P-07533,Yankov,Zlatko,2
726,42,M-1994-24,P-02379,Hantzidis,Minas,2
727,59,M-1994-24,P-07468,Mitropoulos,Tasos,2
728,70,M-1994-24,P-04477,Karagiannis,Vaios,2
729,84,M-1994-24,P-00813,Borimirov,Daniel,2
730,39,M-1994-25,P-02253,Knup,Adrian,2
731,58,M-1994-25,P-02885,Gaviria,Hermán,2
732,62,M-1994-25,P-06384,Valderrama,Carlos,2
733,80,M-1994-25,P-07020,Álvarez,Leonel,2
734,85,M-1994-25,P-01574,Bregy,Georges,2
735,41,M-1994-26,P-04201,Harkes,John,2
736,48,M-1994-26,P-08457,Clavijo,Fernando,2
737,62,M-1994-26,P-07631,Răducioiu,Florin,2
738,73,M-1994-26,P-09465,Petrescu,Dan,2
739,46,M-1994-27,P-05157,Ferrer,Albert,2
740,90,M-1994-27,P-08427,Caminero,José Luis,2
741,24,M-1994-28,P-00830,Brehme,Andreas,2
742,28,M-1994-28,P-06604,Klinsmann,Jürgen,2
743,44,M-1994-28,P-00481,Effenberg,Stefan,2
744,89,M-1994-28,P-09721,Choi,Young-il,2
745,25,M-1994-29,P-07640,del Olmo,Joaquín,2
746,33,M-1994-29,P-04376,Albertini,Demetrio,2
747,63,M-1994-29,P-06346,García Postigo,Luis,2
748,66,M-1994-29,P-00086,García Aspe,Alberto,2
749,3,M-1994-30,P-04917,Keane,Roy,2
750,29,M-1994-30,P-01610,Houghton,Ray,2
751,36,M-1994-30,P-05523,Sørloth,Gøran,2
752,45,M-1994-30,P-09743,Johnsen,Erland,2
753,83,M-1994-30,P-08032,Kelly,Gary,2
754,12,M-1994-31,P-08888,Kana-Biyik,André,2
755,44,M-1994-31,P-03116,Songo'o,Jacques,2
756,57,M-1994-31,P-07624,Karpin,Valeri,2
757,87,M-1994-31,P-07995,Khlestov,Dmitri,2
758,90,M-1994-31,P-02169,Nikiforov,Yuri,2
759,23,M-1994-32,P-04759,Aldair,not applicable,2
760,83,M-1994-32,P-08544,Mild,Håkan,2
761,3,M-1994-33,P-03424,Jamil Madani,Ahmed,2
762,61,M-1994-33,P-04956,Scifo,Enzo,2
763,77,M-1994-33,P-08942,Idris,Hamzah,2
764,80,M-1994-33,P-01656,Smidts,Rudi,2
765,12,M-1994-34,P-05489,Nader,Hassan,2
766,14,M-1994-34,P-06388,El Khalej,Tahar,2
767,25,M-1994-34,P-00570,Bouyboud,Abdelmajid,2
768,28,M-1994-34,P-04091,Hababi,El Arbi Hababi,2
769,41,M-1994-34,P-03284,Samadi,Mohamed,2
770,75,M-1994-34,P-07695,Wouters,Jan,2
771,79,M-1994-34,P-09955,Valckx,Stan,2
772,7,M-1994-35,P-08714,Stoichkov,Hristo,2
773,24,M-1994-35,P-07533,Yankov,Zlatko,2
774,34,M-1994-35,P-00104,Ruggeri,Oscar,2
775,44,M-1994-35,P-01425,Rodríguez,Leonardo,2
776,45,M-1994-35,P-04152,Tsvetanov,Tsanko,2
777,58,M-1994-35,P-04729,Ivanov,Trifon,2
778,67,M-1994-35,P-04152,Tsvetanov,Tsanko,1
779,74,M-1994-35,P-09519,Balakov,Krasimir,2
780,81,M-1994-35,P-05966,Batistuta,Gabriel,2
781,32,M-1994-36,P-07468,Mitropoulos,Tasos,2
782,41,M-1994-36,P-01599,Kalitzakis,Ioannis,2
783,66,M-1994-36,P-02730,Oliseh,Sunday,2
784,70,M-1994-36,P-05697,Keshi,Stephen,2
785,13,M-1994-37,P-07146,Helmer,Thomas,2
786,37,M-1994-37,P-02659,Wagner,Martin,2
787,38,M-1994-37,P-04113,Albert,Philippe,2
788,18,M-1994-38,P-08051,Goikoetxea,Andoni,2
789,19,M-1994-38,P-05157,Ferrer,Albert,2
790,22,M-1994-38,P-03265,Camarasa,Paco,2
791,23,M-1994-38,P-05458,Hottiger,Marc,2
792,69,M-1994-38,P-03020,Studer,Jürg,2
793,77,M-1994-38,P-00724,Subiat,Nestor,2
794,85,M-1994-38,P-07951,Pascolo,Marco,2
795,87,M-1994-38,P-08436,Otero,Jorge,2
796,16,M-1994-39,P-00942,Ljung,Roger,2
797,67,M-1994-39,P-06418,Thern,Jonas,2
798,71,M-1994-39,P-03389,Al-Muwallid,Khalid,2
799,74,M-1994-39,P-04066,Nilsson,Roland,2
800,33,M-1994-40,P-00104,Ruggeri,Oscar,2
801,50,M-1994-40,P-04540,Popescu,Gheorghe,2
802,55,M-1994-40,P-02857,Redondo,Fernando,2
803,56,M-1994-40,P-06095,Chamot,José,2
804,68,M-1994-40,P-05302,Selymes,Tibor,2
805,83,M-1994-40,P-00711,Cáceres,Fernando,2
806,84,M-1994-40,P-05505,Dumitrescu,Ilie,2
807,72,M-1994-41,P-01758,Koeman,Ronald,2
808,8,M-1994-42,P-09523,Mazinho,not applicable,2
809,16,M-1994-42,P-07794,Jorginho,not applicable,2
810,43,M-1994-42,P-03427,Leonardo,not applicable,3
811,43,M-1994-42,P-01111,Ramos,Tab,2
812,49,M-1994-42,P-04046,Caligiuri,Paul,2
813,64,M-1994-42,P-08457,Clavijo,Fernando,2
814,80,M-1994-42,P-09810,Dooley,Thomas,2
815,85,M-1994-42,P-08457,Clavijo,Fernando,1
816,2,M-1994-43,P-07935,Emenalo,Michael,2
817,6,M-1994-43,P-03525,Massaro,Daniele,2
818,29,M-1994-43,P-03903,Costacurta,Alessandro,2
819,41,M-1994-43,P-00099,Adepoju,Mutiu,2
820,53,M-1994-43,P-02730,Oliseh,Sunday,2
821,58,M-1994-43,P-04221,Nwanu,Chidi,2
822,60,M-1994-43,P-09492,Signori,Giuseppe,2
823,62,M-1994-43,P-02302,Baggio,Dino,2
824,75,M-1994-43,P-08279,Zola,Gianfranco,3
825,80,M-1994-43,P-05132,Maldini,Paolo,2
826,12,M-1994-44,P-07168,Kremenliev,Emil,2
827,14,M-1994-44,P-07362,Suárez,Claudio,2
828,17,M-1994-44,P-09560,Sirakov,Nasko,2
829,28,M-1994-44,P-06346,García Postigo,Luis,2
830,34,M-1994-44,P-08116,Kiryakov,Iliyan,2
831,50,M-1994-44,P-07168,Kremenliev,Emil,1
832,57,M-1994-44,P-06346,García Postigo,Luis,1
833,67,M-1994-44,P-03112,Yordanov,Ivaylo,2
834,70,M-1994-44,P-03352,Ramírez,Ramón,2
835,76,M-1994-44,P-00086,García Aspe,Alberto,2
836,3,M-1994-45,P-08182,Abelardo,not applicable,2
837,19,M-1994-45,P-08427,Caminero,José Luis,2
838,40,M-1994-46,P-06962,Winter,Aron,2
839,74,M-1994-46,P-07630,Dunga,not applicable,2
840,89,M-1994-46,P-07695,Wouters,Jan,2
841,14,M-1994-47,P-07146,Helmer,Thomas,2
842,15,M-1994-47,P-02659,Wagner,Martin,2
843,22,M-1994-47,P-04729,Ivanov,Trifon,2
844,49,M-1994-47,P-02040,Häßler,Thomas,2
845,50,M-1994-47,P-06604,Klinsmann,Jürgen,2
846,82,M-1994-47,P-08714,Stoichkov,Hristo,2
847,85,M-1994-47,P-04122,Mihaylov,Borislav,2
848,89,M-1994-47,P-02452,Völler,Rudi,2
849,7,M-1994-48,P-01010,Ingesson,Klas,2
850,21,M-1994-48,P-04540,Popescu,Gheorghe,2
851,34,M-1994-48,P-05302,Selymes,Tibor,2
852,43,M-1994-48,P-02136,Schwarz,Stefan,2
853,101,M-1994-48,P-02136,Schwarz,Stefan,1
854,108,M-1994-48,P-01689,Panduru,Basarab,2
855,52,M-1994-49,P-03495,Kostadinov,Emil,2
856,61,M-1994-49,P-03903,Costacurta,Alessandro,2
857,65,M-1994-49,P-00210,Letchkov,Yordan,2
858,80,M-1994-49,P-04376,Albertini,Demetrio,2
859,83,M-1994-49,P-07533,Yankov,Zlatko,2
860,3,M-1994-50,P-03580,Zinho,not applicable,2
861,29,M-1994-50,P-00942,Ljung,Roger,2
862,63,M-1994-50,P-06418,Thern,Jonas,3
863,86,M-1994-50,P-05567,Brolin,Tomas,2
864,73,M-1994-51,P-07533,Yankov,Zlatko,2
865,82,M-1994-51,P-08185,Andersson,Kennet,2
866,4,M-1994-52,P-09523,Mazinho,not applicable,2
867,41,M-1994-52,P-03569,Apolloni,Luigi,2
868,42,M-1994-52,P-04376,Albertini,Demetrio,2
869,87,M-1994-52,P-04884,Cafu,not applicable,2
870,25,M-1998-01,P-04282,Jackson,Darren,2
871,37,M-1998-01,P-09892,Sampaio,César,2
872,45,M-1998-01,P-04759,Aldair,not applicable,2
873,79,M-1998-02,P-08244,Chiba,Saïd,2
874,8,M-1998-03,P-08350,Di Livio,Angelo,2
875,31,M-1998-03,P-08335,Cannavaro,Fabio,2
876,45,M-1998-03,P-08943,Parraguez,Nelson,2
877,53,M-1998-03,P-01161,Acuña,Clarence,2
878,66,M-1998-03,P-06594,Rojas,Francisco,2
879,27,M-1998-04,P-06345,Pfeffer,Anton,2
880,30,M-1998-04,P-07062,Ipoua,Samuel,2
881,27,M-1998-05,P-09247,Nankov,Anatoli,2
882,45,M-1998-05,P-08667,Benítez,Miguel Ángel,2
883,45,M-1998-05,P-08714,Stoichkov,Hristo,2
884,73,M-1998-05,P-04729,Ivanov,Trifon,2
885,89,M-1998-05,P-09247,Nankov,Anatoli,1
886,11,M-1998-06,P-03389,Al-Muwallid,Khalid,2
887,12,M-1998-06,P-04401,Wieghorst,Morten,2
888,60,M-1998-06,P-05827,Rieper,Marc,2
889,73,M-1998-06,P-02213,Nielsen,Allan,2
890,28,M-1998-07,P-05544,Petit,Emmanuel,2
891,39,M-1998-07,P-01261,Jackson,Willem,2
892,53,M-1998-07,P-05970,Deschamps,Didier,2
893,75,M-1998-07,P-03294,Zidane,Zinedine,2
894,56,M-1998-08,P-06959,Amor,Guillermo,2
895,59,M-1998-08,P-03351,Nadal,Miguel Ángel,2
896,62,M-1998-08,P-06061,Okechukwu,Uche,2
897,75,M-1998-08,P-04179,Campo,Iván,2
898,20,M-1998-09,P-04571,Lee,Min-sung,2
899,26,M-1998-09,P-07835,Ordiales,Jaime,2
900,27,M-1998-09,P-00086,García Aspe,Alberto,2
901,30,M-1998-09,P-07138,Ha,Seok-ju,3
902,20,M-1998-10,P-04874,Staelens,Lorenzo,2
903,29,M-1998-10,P-04453,Deflandre,Éric,2
904,80,M-1998-10,P-07176,Kluivert,Patrick,3
905,26,M-1998-11,P-07456,Ihara,Masami,2
906,67,M-1998-11,P-09992,Nakanishi,Eisuke,2
907,90,M-1998-11,P-08395,Hirano,Takashi,2
908,42,M-1998-12,P-05694,Petrović,Željko,2
909,60,M-1998-12,P-09681,Stojković,Dragan,2
910,5,M-1998-13,P-08092,Soldo,Zvonimir,2
911,59,M-1998-13,P-00312,Šimić,Dario,2
912,62,M-1998-13,P-02084,Burton,Deon,2
913,48,M-1998-14,P-02618,Clayton,José,2
914,70,M-1998-14,P-01341,Ben Younes,Imed,2
915,87,M-1998-14,P-01207,Ghodhbane,Kaies,2
916,88,M-1998-14,P-03026,Campbell,Sol,2
917,47,M-1998-15,P-07527,Santa,José,2
918,54,M-1998-15,P-03433,Filipescu,Iulian,2
919,69,M-1998-15,P-06093,Munteanu,Dorinel,2
920,78,M-1998-15,P-09465,Petrescu,Dan,2
921,30,M-1998-16,P-00859,Jeremies,Jens,2
922,50,M-1998-16,P-03436,Hejduk,Frankie,2
923,77,M-1998-16,P-01250,Hamann,Dietmar,2
924,84,M-1998-16,P-08356,Heinrich,Jörg,2
925,85,M-1998-16,P-08563,Pope,Eddie,2
926,24,M-1998-17,P-04889,Durie,Gordon,2
927,53,M-1998-17,P-00707,Rekdal,Kjetil,2
928,56,M-1998-17,P-04282,Jackson,Darren,2
929,58,M-1998-17,P-03555,Berg,Henning,2
930,32,M-1998-18,P-07696,Hadda,Abdeljalil,2
931,36,M-1998-18,P-09892,Sampaio,César,2
932,64,M-1998-18,P-08244,Chiba,Saïd,2
933,87,M-1998-18,P-01020,Baiano,Júnior,2
934,16,M-1998-19,P-07401,Villarroel,Moisés,2
935,26,M-1998-19,P-01378,Schöttel,Peter,2
936,47,M-1998-19,P-00845,Estay,Fabián,2
937,58,M-1998-19,P-04737,Salas,Marcelo,2
938,74,M-1998-19,P-02327,Zamorano,Iván,2
939,6,M-1998-20,P-06288,Womé,Pierre,2
940,16,M-1998-20,P-00066,Njanka,Pierre,2
941,26,M-1998-20,P-03903,Costacurta,Alessandro,2
942,42,M-1998-20,P-07070,Kalla,Raymond,3
943,63,M-1998-20,P-01554,Di Biagio,Luigi,2
944,79,M-1998-20,P-08462,Angibeaud,Didier,2
945,85,M-1998-20,P-01444,Song,Rigobert,2
946,23,M-1998-21,P-09486,Schjønberg,Michael,2
947,28,M-1998-21,P-05215,Nyathi,David,2
948,56,M-1998-21,P-04236,Høgh,Jes,2
949,57,M-1998-21,P-02912,Schmeichel,Peter,2
950,63,M-1998-21,P-07125,Issa,Pierre,2
951,65,M-1998-21,P-05695,Phiri,Alfred,2
952,66,M-1998-21,P-08849,Molnar,Miklos,3
953,68,M-1998-21,P-05695,Phiri,Alfred,3
954,73,M-1998-21,P-03529,Radebe,Lucas,2
955,85,M-1998-21,P-04401,Wieghorst,Morten,3
956,7,M-1998-22,P-09541,Al-Jahani,Mohammed,2
957,19,M-1998-22,P-03286,Al-Khilaiwi,Mohammed,3
958,36,M-1998-22,P-09168,Blanc,Laurent,2
959,50,M-1998-22,P-08661,Lizarazu,Bixente,2
960,71,M-1998-22,P-03294,Zidane,Zinedine,3
961,82,M-1998-22,P-04627,Al-Jaber,Sami,2
962,20,M-1998-23,P-00099,Adepoju,Mutiu,2
963,44,M-1998-23,P-06061,Okechukwu,Uche,2
964,49,M-1998-23,P-06603,Ikpeba,Victor,2
965,66,M-1998-23,P-09075,Iliev,Ilian,2
966,70,M-1998-23,P-06625,Okocha,Jay-Jay,2
967,78,M-1998-23,P-05581,Kishishev,Radostin,2
968,8,M-1998-24,P-03148,Sergi,not applicable,2
969,30,M-1998-24,P-03353,Ayala,Celso,2
970,76,M-1998-24,P-01896,Arce,Francisco,2
